date,CLOSE,OPEN,HIGH,LOW,VOLUME
2024-01-04,181.91,182.14999,183.0872,180.88,71280275
2024-01-05,181.17999,181.99001,182.75999,180.17,62064040
2024-01-08,185.56,182.08501,185.60001,181.5,58748031
2024-01-09,185.14,183.92,185.14999,182.73,42661129
2024-01-10,186.19,184.35001,186.39999,183.92,46552743
2024-01-11,185.59,186.53999,187.05,183.62,48864529
2024-01-12,185.92,186.06,186.74001,185.19,40351273
2024-01-16,183.63,182.16,184.25999,180.93401,65458029
2024-01-17,182.67999,181.27,182.92999,180.3,47092050
2024-01-18,188.63,186.09,189.14,185.83,77548114
2024-01-19,191.56,189.33,191.95,188.82001,68570886
2024-01-22,193.89,192.3,195.33,192.25999,59881026
2024-01-23,195.17999,195.02,195.75,193.8299,42079996
2024-01-24,194.5,195.42,196.38,194.34,53312311
2024-01-25,194.17,195.22,196.2675,193.1125,54347995
2024-01-26,192.42,194.27,194.75999,191.94,44277670
2024-01-29,191.73,192.00999,192.2,189.58,46863644
2024-01-30,188.03999,190.94,191.8,187.47,55466305
2024-01-31,184.39999,187.03999,187.095,184.35001,55250387
2024-02-01,186.86,183.985,186.95,183.82001,63848003
2024-02-02,185.85001,179.86,187.33,179.25,101668568
2024-02-05,187.67999,188.14999,189.25,185.84,68644349
2024-02-06,189.3,186.86,189.31,186.7695,43168356
2024-02-07,189.41,190.64,191.05,188.61,52425169
2024-02-08,188.32001,189.38499,189.535,187.35001,40543899
2024-02-09,188.85001,188.64999,189.99001,188.0,44510858
2024-02-12,187.14999,188.41499,188.67,186.78999,41277596
2024-02-13,185.03999,185.77,186.21001,183.5128,56069701
2024-02-14,184.14999,185.32001,185.53,182.44,54139130
2024-02-15,183.86,183.55,184.49001,181.35001,64755044
2024-02-16,182.31,183.42,184.85001,181.66499,49866412
2024-02-20,181.56,181.78999,182.42999,180.0,53201807
2024-02-21,182.32001,181.94,182.88879,180.66,41135120
2024-02-22,184.37,183.48,184.955,182.46001,51655137
2024-02-23,182.52,185.00999,185.03999,182.23,44657400
2024-02-26,181.16,182.24001,182.75999,180.64999,40464653
2024-02-27,182.63,181.10001,183.9225,179.56,53722642
2024-02-28,181.42,182.50999,183.12,180.13,48458064
2024-02-29,180.75,181.27,182.57001,179.53,135428998
2024-03-01,179.66,179.55,180.53,177.38,72747269
